amount,industry,dma,gender
3.94,9861,5341,0
14.88,4121,5341,0
46.86,4291,5341,0
9.98,1701,5341,0
74.01,4281,5351,1
23.37,101,5351,1
6.75,1701,5351,0
8.64,1701,5351,1
58.16,101,5351,1
29.57,101,5351,1
93.63,3351,5351,1
3,6391,5351,1
25.43,101,5351,1
57.8,3561,5351,1
20.1,9751,5351,1
3.75,1701,5351,0
92,5181,5351,0
21.53,3561,5351,2
41.86,4571,5351,0
4.85,7481,5351,0
6.95,6141,5351,0
11.95,9751,5351,0
21.06,101,5351,0
4.98,1701,5351,0
3.25,1701,5351,1
24.14,7481,5351,0
7.99,9861,5351,0
39.98,9861,5351,0
2.99,9761,5351,0
11.15,9861,5351,1
1.85,1701,5351,0
40.67,5181,5351,1
56.2,5181,5351,1
77,7221,5351,1
26.81,4071,5351,1
5.49,6991,5351,0
6.28,1701,5351,0
4.08,1701,5351,0
33.1,4291,5351,1
1480.92,2151,5351,0
200,101,5351,0
26.87,3971,5351,0
64.49,9761,5351,0
67,7271,5361,0
3.2,1701,5381,0
15.08,3561,5381,0
30.13,3561,5381,0
5,3891,5381,0
16.17,9761,5381,0
2572,7821,5381,0
30.02,7291,5381,0
25.2,101,5381,0
44.02,101,5381,0
11,3971,5381,0
21.96,3971,5381,0
30.95,3971,5381,0
2.91,1701,5381,0
31.27,7281,5381,0
226.57,6161,5391,0
257.96,101,5391,0
81.2,4041,5391,0
124.12,4111,5391,0
7.66,3971,5391,0
51.01,101,5391,1
69,9241,5391,0
11.08,101,5391,0
9.53,1701,5391,1
585.1,3001,5391,0
298.53,5181,5391,0
5.99,9761,5391,1
39.27,101,5391,2
4.04,3971,5391,0
56.93,5181,5391,2
75.36,101,5391,0
62.05,6211,5391,0
14.95,9711,5391,0
37.5,4171,5391,2
1000,4991,5391,0
6.16,1701,5391,2
20,5181,5391,0
8.97,3971,5391,0
13.28,441,5391,0
5.75,3971,5391,0
9.99,9861,5391,0
33.46,5461,5391,0
24.7,9751,5391,0
3.51,4181,5391,0
139.88,3431,5391,0
20.3,9861,5391,0
30.8,8881,5391,0
2.84,1701,5391,2
14.97,9861,5391,0
71.68,8881,5391,0
170.74,5181,5391,0
121.61,5181,5391,0
68.82,251,5391,0
65.73,101,5391,0
2.99,1701,5391,0
10,351,5391,0
6.62,5181,5391,0
3.5,101,5391,0
419.6,3001,5391,0
49.53,8881,5391,0
87.63,251,5391,0
76.2,4121,5391,0
10.78,9101,5391,0
4.8,101,5391,0
38.6,3561,5391,0
14.86,101,5391,0
35.78,9241,5391,0
10.9,7281,5391,0
18.32,4291,5391,0
23.26,101,5391,0
20.28,9861,5391,0
6.92,1701,5391,0
178.2,101,5391,0
8.22,9861,5391,0
13.95,4571,5391,0
78.7,7221,5391,0
273.26,2271,5391,0
52.27,4071,5391,0
45.04,3561,5391,0
192.59,9861,5391,0
138.06,101,5391,0
24.95,9861,5391,2
125,4411,5391,0
148.73,4151,5391,0
30.81,5181,5391,2
352.03,4561,5391,0
180.59,6161,5391,0
66.22,4291,5391,0
171.55,4561,5391,0
28.88,1701,5391,0
102.72,4641,5391,0
8.92,4571,5391,0
217.2,3001,5391,0
212.93,6581,5391,0
82.74,4071,5391,0
197.39,6161,5391,0
1020,101,5391,0
190.39,251,5391,0
145.33,251,5391,0
1.16,1701,5391,0
4.23,4541,5391,0
8.49,1701,5391,0
136.96,8701,5391,0
48.98,3001,5391,0
117.54,4541,5391,0
10.62,1701,5391,0
202.34,6161,5391,0
22.39,4291,5391,0
17.74,1701,5391,0
48.52,7291,5391,0
29.99,9761,5391,1
35.3,4991,5391,1
22.47,9101,5391,1
533.31,3541,5391,1
50,4121,5391,1
66.53,9861,5391,1
154.13,5181,5391,1
73.09,4281,5391,1
121.41,9861,5391,1
10.81,101,5401,1
24.37,3561,5401,1
10.07,5181,5401,1
191.49,251,5411,1
34.97,4571,5411,1
38.03,4361,5411,1
26.49,2531,5411,1
12.67,4161,5411,1
20,5161,5411,1
189.74,5991,5411,0
52.98,6161,5411,0
11.33,1701,5411,0
25.01,3561,5411,0
14.99,4991,5411,0
21.2,4121,5411,2
18.34,251,5411,2
10.59,9761,5411,1
42.13,4151,5411,2
801.08,4631,5411,1
97.81,101,5411,1
16.5,7281,5421,1
84.33,351,5431,0
169.26,4901,5431,0
35.81,5061,5431,0
25,6161,5431,0
51.99,4281,5431,0
398,7651,5431,0
46.99,9081,5431,0
19.04,6161,5431,2
23.98,9861,5431,0
6.38,1701,5441,0
12.84,1701,5441,0
1,1701,5441,0
3.19,7281,5441,0
70,3601,5441,0
41.41,3561,5441,0
99.95,5841,5441,2
378.8,3001,5441,0
15.36,101,5441,0
50,5841,5441,0
19.43,5181,5441,0
11,5841,5441,0
43.91,3561,5441,2
195,2951,5441,2
211.99,4071,5441,2
121.87,4071,5441,2
35.3,9861,5441,0
24.95,9861,5441,0
14.26,3561,5441,0
1.79,5841,5441,0
13.87,4271,5441,0
13,5841,5441,0
108,9861,5441,0
139.09,5041,5461,0
6,3891,5461,0
17.73,3561,5461,0
35,1221,5471,2
4.99,101,5471,2
80.1,441,5471,0
20.75,101,5471,0
36.35,5181,5471,2
15.02,101,5471,0
29.98,101,5471,2
127.97,4601,5471,0
12.86,9861,5471,0
13.39,3971,5481,1
52.42,9861,5481,1
40.51,6101,5481,0
97,5521,5481,1
14.76,1701,5481,0
36.1,6561,5481,1
41.52,7561,5481,0
90,6961,5481,1
5,3971,5481,1
15.48,3971,5481,1
5125.96,8941,5481,0
9.61,4291,5481,0
25.8,7281,5481,0
93.75,6031,5481,0
4,6561,5481,1
426.12,3431,5481,0
20,3601,5481,0
35.15,3971,5481,1
51.15,5181,5481,1
12.45,9761,5481,1
1500,6131,5481,0
207.05,4151,5481,0
203,9071,5481,0
74.92,101,5481,0
14.99,9761,5481,0
51.35,9861,5481,1
138.92,101,5481,0
31.81,9861,5481,1
7.94,1701,5481,0
76.73,101,5481,0
62.6,101,5481,0
19.1,441,5481,0
8000.67,8941,5481,0
119,6131,5481,1
132.75,9241,5481,0
43.34,3541,5481,1
6871.92,8471,5481,0
15.71,9861,5481,0
17.13,4291,5481,0
10.15,4361,5481,1
32.5,5161,5481,1
96.3,9861,5481,1
10.41,4671,5481,1
5.23,101,5481,0
316.01,871,5481,1
5.07,101,5481,0
100,5181,5481,0
560.03,101,5481,1
8.55,5181,5481,2
23.99,9861,5481,0
30.5,101,5481,0
37.4,4171,5481,0
50,3601,5481,0
289.14,5981,5481,0
112.95,5181,5481,0
212.49,5991,5481,0
37.43,4281,5481,0
13.69,4281,5481,2
14.98,9761,5481,1
114.16,101,5481,1
4.85,5181,5481,0
12.49,5161,5481,1
38.49,101,5481,2
362.52,101,5481,0
115.54,4291,5481,0
14.99,9761,5481,1
37.45,4121,5481,0
68.89,6171,5481,0
53.49,4431,5481,0
308.95,9861,5481,1
10.78,9761,5481,0
1.35,3351,5481,0
21.58,9761,5481,0
27.51,3561,5481,0
94.16,101,5481,0
31.22,1701,5481,0
7.08,1701,5481,0
296.52,5611,5481,0
29.98,9861,5481,0
13.01,1701,5481,1
108.84,5611,5481,0
6.53,1701,5481,0
134.38,4121,5481,0
390.24,5611,5481,0
348.4,9861,5481,0
24,5161,5481,1
1458,9651,5481,0
19.5,7281,5481,1
239.04,9861,5481,0
9.66,9761,5481,1
12.72,4041,5481,1
8.48,6961,5481,1
72.99,9861,5481,0
9.09,5181,5481,1
80,3561,5481,0
59.95,9861,5481,0
50,9751,5481,0
317.85,4571,5481,1
31.99,2391,5481,0
52.36,7291,5481,0
107.19,9861,5481,0
43.12,7291,5481,0
52.99,6991,5481,0
15.95,9861,5481,0
20.59,4151,5481,0
258.54,3251,5481,0
632.11,4881,5481,0
16.63,9861,5481,0
45.94,4371,5481,0
35.08,101,5481,1
2.45,1701,5481,0
99.22,341,5481,1
246.34,8491,5481,0
13.98,9761,5481,0
1199,711,5481,1
128.37,9861,5481,0
30.7,7291,5481,2
183.94,3351,5481,2
161.8,6991,5481,0
56.98,9861,5481,0
69.15,9951,5481,0
22.97,1701,5481,2
10,401,5481,2
53.94,101,5481,2
32.07,441,5481,2
12.7,1701,5481,2
39.99,9761,5481,2
544.92,101,5481,0
1478.7,5211,5481,0
53.99,251,5491,0
43.02,4451,5491,0
30,3561,5491,0
21.99,4451,5491,0
20,4581,5491,0
99.99,4991,5491,0
11.03,251,5491,0
43.77,1701,5491,0
11.99,251,5491,0
120.3,4371,5491,0
111.94,6581,5501,1
19.2,9861,5501,1
3.41,1701,5501,0
19.18,9861,5501,1
9.41,1701,5501,0
48.26,5841,5501,0
23.59,9861,5501,0
21.97,9861,5501,0
9.27,5181,5521,2
205.52,251,5521,2
57.99,4151,5521,2
10.14,1701,5551,0
160.66,4651,5551,0
75.82,5181,5551,0
132.64,9081,5561,0
496.11,4041,5561,2
1920,9671,5561,0
264.4,3001,5561,2
502.68,9951,5561,0
30,3561,5561,0
380.35,5061,5571,1
163.87,8951,5571,0
46.15,101,5571,1
128.4,101,5571,1
4884,3351,5571,1
41.76,7281,5571,1
28.8,6491,5571,1
57,101,5571,1
205.18,5181,5571,1
182.36,2281,5571,1
14.86,1701,5571,1
84.48,6771,5571,1
19.42,1701,5601,1
13.38,101,5601,2
203.72,4581,5601,1
14.55,1701,5601,1
32.69,101,5601,2
95.97,4571,5601,1
375.38,4991,5601,0
3.23,101,5601,2
129.5,5181,5601,1
39.58,2971,5601,2
130.33,3351,5601,0
36.05,7291,5601,1
20.68,5181,5601,2
6.32,5181,5601,2
15.42,7281,5601,0
29.19,3561,5601,1
10.18,2971,5601,2
36.89,101,5601,0
13.64,1701,5601,1
110.96,5181,5601,1
41.75,3561,5601,0
99.94,5561,5601,0
47.18,9861,5601,1
58.32,3561,5601,0
21.5,441,5601,1
41.62,5611,5601,0
124.99,5181,5601,1
39.88,9861,5601,1
171,101,5601,1
45.13,9861,5601,1
61.19,9861,5601,1
34.26,3971,5601,0
139.56,3541,5601,0
38.5,3561,5601,1
4.36,6991,5601,0
5.33,9761,5601,0
4.99,6361,5601,0
155.97,5181,5601,0
7.42,3561,5601,0
6.08,1701,5601,0
51.64,4271,5601,0
153.43,4431,5611,1
21.59,7091,5611,0
114.95,5561,5611,1
14.91,4171,5611,1
618,6031,5611,1
248.11,4121,5611,1
175,251,5611,0
8.83,1701,5611,1
70.02,4171,5611,1
117.44,9081,5611,1
21.65,4571,5611,0
250,4431,5611,1
10.53,5181,5611,0
42.25,9861,5611,0
420,1011,5611,1
3.12,101,5611,0
0.85,1701,5611,1
398.99,5181,5611,1
99.15,6171,5611,1
1.98,1701,5611,0
56.6,5181,5611,0
7.16,1701,5611,0
11.29,7291,5611,1
34.24,9991,5611,2
1.61,4361,5611,0
28.38,7291,5611,2
6,5181,5611,0
1.7,1701,5611,1
92.52,101,5611,2
13.66,1701,5611,0
157.66,4571,5611,1
7.28,7281,5611,1
44.38,4571,5611,0
28.99,9861,5611,0
62.18,5841,5611,0
35.99,9861,5611,0
4.86,7281,5611,0
10.65,9861,5611,0
41.58,251,5611,2
70.92,9861,5611,0
31.01,3561,5611,0
9.57,251,5611,0
121.24,4141,5631,0
28.49,4151,5631,0
50,5181,5631,0
3.99,9761,5631,0
178.98,4631,5631,0
5.78,5181,5631,0
22.49,441,5631,0
57.54,3241,5631,1
16.99,8141,5631,0
10.6,4991,5631,0
35.68,101,5631,1
20.99,9861,5631,1
21.2,4601,5631,0
40,3241,5631,0
30,3891,5631,0
59.95,7091,5631,0
11.52,1701,5631,0
99,9861,5631,0
89.99,7091,5631,0
80,3561,5631,0
103.3,2271,5631,0
13.77,5611,5631,0
17,6141,5631,0
64.22,7281,5631,0
30,3891,5631,0
26.28,101,5631,0
15,3561,5641,0
54,3561,5641,0
11.76,9761,5641,0
68.37,3561,5641,0
3.73,3561,5641,0
12.09,7281,5641,0
46.12,6961,5641,0
568.39,5041,5641,0
150.13,5041,5641,0
100.28,161,5641,0
305,6601,5641,0
38,9861,5641,0
95.23,6601,5641,0
8.99,8311,5641,0
19.41,1571,5641,0
57.52,1571,5641,0
32.99,1571,5641,0
51.75,3561,5641,0
10.71,9761,5641,0
4.82,9761,5641,0
5.99,711,5641,0
25,3001,5641,0
471.96,3001,5641,0
0.99,9761,5641,0
150.16,2281,5641,0
21.97,9861,5641,0
229.9,9861,5641,0
20.18,9991,5641,0
32,6391,5641,0
80.09,3561,5641,0
4.58,1701,5641,0
8.38,1701,5641,0
4.44,7281,5641,0
22,9911,5641,0
11,9911,5641,0
2.52,4601,5641,0
64.22,6991,5641,0
29.12,7281,5661,0
350.07,4571,5661,0
54.88,7291,5661,0
406.79,3351,5661,0
16.91,9861,5661,0
10.59,9861,5661,0
356.14,4651,5661,0
125.4,9861,5661,0
312.5,1221,5661,0
39.51,6031,5661,1
18.76,101,5661,0
77.93,5181,5661,1
24.35,3351,5661,1
29,7291,5671,0
30.17,4151,5671,0
20.1,9751,5671,0
23.07,1701,5671,0
18.18,4371,5671,0
114.48,2731,5671,0
291.99,4651,5671,0
57.24,2731,5671,0
60,441,5671,2
26.93,4161,5671,0
310.19,4651,5671,0
12.96,8701,5671,0
9.92,101,5671,0
25.26,1701,5701,0
32,101,5711,0
460.01,2271,5711,0
40.61,3561,5711,0
37.09,5061,5711,1
15,4431,5711,0
4.24,5181,5711,0
9.8,6991,5711,0
6.84,4271,5711,0
34.58,5181,5711,0
300,101,5711,1
12.54,101,5711,0
2.99,1701,5711,0
50.07,1181,5711,0
38.14,9861,5711,0
33,1571,5711,0
17.64,101,5711,0
160,6031,5711,1
15,101,5711,1
9.01,4651,5711,1
19.07,9861,5711,0
7.78,5181,5711,0
15.12,101,5711,0
56.24,7281,5711,0
41.64,1701,5711,0
49.93,1701,5711,2
412.54,2281,5711,2
72.45,4651,5711,1
6.87,441,5711,0
83.17,4181,5711,2
37.2,4281,5711,1
27.31,4001,5711,0
738.47,9001,5711,1
130.69,9711,5711,1
17.02,101,5711,1
500,9001,5711,1
700,7481,5711,1
86.2,5181,5711,1
13.41,7281,5711,0
326.46,3541,5711,1
9.14,4291,5711,0
16.99,4291,5711,0
16.05,6101,5731,1
57.07,5181,5731,0
250,6131,5731,0
43.57,251,5731,0
288.38,9861,5731,0
90.58,5181,5761,0
116.12,4571,5761,0
127,101,5761,0
251.5,4141,5761,0
3.99,9761,5761,0
15,5181,5761,0
115.6,4141,5761,0
50,1701,5761,0
32.5,7281,5761,0
7.81,1701,5761,0
20,8701,5761,0
51.35,5181,5761,0
275.5,2991,5761,0
38.72,3561,5761,0
80.46,9861,5771,2
11.65,3351,5771,2
12.46,5181,5771,2
51.14,161,5811,1
24.32,5181,5811,1
25.63,5181,5811,1
31.31,3561,5811,1
25,1701,5811,1
11,3891,5881,2
5,3971,5921,0
19.03,9861,5921,0
33.02,9861,5921,0
19.52,9861,5921,0
31.55,3971,5921,0
335,9861,5921,0
53.42,9861,5921,0
150.16,9861,5921,0
18.03,9861,5921,0
140.44,5181,5971,2
129,871,6001,0
208.98,871,6001,0
219.26,4581,6021,0
1242.96,1701,6021,0
7076.88,3541,6021,0
10.7,4431,6021,2
122.72,6171,6021,0
109.85,2271,6021,0
1789.03,3001,6021,0
2045.55,5211,6021,1
21.88,3971,6021,2
13.09,6161,6021,0
220.53,9861,6021,0
17.8,3971,6021,0
160.65,9861,6021,2
23.19,101,6021,2
15,1701,6021,2
134.11,101,6021,0
10,6171,6021,0
20,2581,6021,2
1013.91,7091,6021,0
818.85,5981,6021,2
34.44,5181,6021,1
43.6,3561,6021,0
1.32,1701,6021,2
9.43,1701,6021,0
80,101,6021,0
19.99,9761,6021,0
60.34,4571,6021,0
49.2,3561,6021,0
511.74,3621,6021,0
120,6361,6021,2
7,4041,6021,0
243.45,9751,6021,2
78,441,6021,1
175,4471,6021,2
6.04,3971,6021,0
44.96,1701,6021,2
213.2,3001,6021,0
222.67,4651,6021,0
157.07,9241,6021,2
14.95,9861,6021,0
10.78,4271,6021,1
46,9761,6021,0
1000,3001,6021,0
218.98,101,6021,0
14.25,4991,6021,2
11.54,3971,6021,0
25.4,101,6021,2
8.53,3971,6021,0
42.39,5181,6021,1
38.52,4991,6021,2
33.75,5181,6021,0
6.46,6741,6021,0
48.72,4671,6021,0
149.59,9651,6021,2
23.74,101,6021,2
23.01,3561,6021,0
10,4991,6021,2
326.65,101,6021,0
4.08,2001,6021,1
31.83,4071,6021,0
10.25,1151,6021,0
28.5,7281,6021,0
15,4111,6021,0
4.76,4291,6021,1
20,7481,6021,0
100,6131,6021,1
14.96,5181,6021,0
154.8,3001,6021,2
206.46,2271,6021,0
153.24,6171,6021,2
646.92,4071,6021,1
20.4,9861,6021,0
5.83,7281,6021,0
80.21,3001,6021,0
30,9081,6021,0
23.1,9861,6021,0
54.98,4291,6021,1
15.94,4291,6021,1
40,1701,6021,1
18.67,1701,6021,0
264.58,5181,6021,0
8.43,5181,6021,0
9,9861,6021,0
44.3,5181,6021,0
25,1701,6021,0
74.9,6991,6021,1
5.52,1701,6021,0
4.99,5181,6021,0
36.9,9861,6021,0
87.23,831,6021,0
95,3971,6021,0
2.99,9761,6021,0
39.89,3561,6021,1
370.14,2271,6021,0
4.27,9861,6021,0
55.75,5061,6021,0
2500,5981,6021,1
35.28,4071,6021,1
11.43,3971,6021,0
29.6,3561,6021,0
0.99,9761,6021,0
33.08,9861,6021,0
30,7821,6021,0
9,3971,6021,0
7.25,3971,6021,0
24.83,4561,6021,1
21.78,5181,6021,1
6.51,1701,6031,1
25.77,5181,6031,1
9.7,5181,6031,1
7.22,3561,6051,0
73.46,101,6051,0
7.87,1701,6051,0
15.96,101,6051,0
40,6991,6051,2
525,9071,6061,1
4.99,9761,6061,0
8.45,101,6061,0
198.5,5181,6061,1
78,101,6091,0
54.18,3001,6091,0
10.06,6491,6091,0
311.2,3001,6091,0
9.24,4571,6091,0
39.19,9861,6091,0
273.55,6171,6091,2
136.2,3001,6091,0
209.29,9861,6091,0
416.42,2641,6091,2
3.46,6491,6091,0
14.85,101,6091,0
20,3001,6091,1
175.98,3001,6091,1
11.94,9861,6091,1
573.98,3001,6091,1
132.41,9861,6091,1
70,7821,6091,1
51.25,9751,6091,1
224.68,9951,6091,2
24.99,9761,6091,2
19.75,3561,6091,0
840.38,4881,6091,0
40.99,4571,6091,0
22.53,3561,6091,0
41.7,9101,6091,0
1500,9671,6121,2
60.34,6211,6121,0
81.37,9951,6121,0
194.64,9861,6121,0
15.99,6991,6121,0
46.44,4281,6121,2
58.03,3561,6121,2
55.99,4291,6121,2
52.55,4671,6121,2
5,3351,6131,0
992.91,4231,6131,1
27.11,2281,6131,0
74.78,3351,6131,1
106.55,101,6131,0
10.25,6491,6131,0
58.53,6491,6131,0
0.27,6441,6131,0
497.4,3001,6131,0
119.49,4431,6131,1
3.87,6441,6131,0
8,2271,6131,0
21.9,9861,6131,0
371.61,5521,6131,1
19.34,9861,6131,0
60.86,251,6131,0
21.97,5181,6131,1
22.26,101,6131,0
17.72,9861,6131,0
92.91,5521,6131,1
31.61,5991,6131,0
172.16,2271,6131,2
370.69,4691,6131,0
248.6,5181,6131,2
89.97,4431,6131,0
7.57,5181,6131,2
20,7091,6131,2
5.03,5181,6131,2
15.02,4571,6131,2
158.61,6211,6131,2
40,9671,6131,2
141.45,711,6131,2
117.99,4121,6131,2
5.99,4121,6131,2
24.08,4071,6131,2
5.28,6961,6131,1
2.63,4151,6131,2
37.57,101,6131,2
29.68,1701,6131,2
17.79,5181,6131,1
6.01,1701,6131,2
21.61,4571,6131,1
2.42,1701,6131,1
504.31,9861,6161,0
7.47,1701,6161,0
14.17,4121,6161,1
116.45,9861,6161,1
57.75,4901,6161,1
35.68,4991,6161,1
72.13,4601,6161,1
19.46,4531,6161,1
25.44,7291,6161,1
53.98,5571,6161,1
62.71,251,6161,1
30.88,5181,6161,1
91.45,9861,6161,2
45.52,5181,6161,2
10.07,1701,6161,2
52.9,4651,6161,2
16.18,9761,6161,2
1191.3,871,6161,2
252.83,7651,6161,0
15.16,6361,6171,0
9.87,6361,6171,0
174.56,1701,6171,0
26.6,3561,6171,1
39.66,4651,6171,1
137.65,251,6171,0
44.57,1701,6171,0
24,3891,6171,0
32.8,101,6171,0
2.62,5181,6171,0
10.58,6441,6171,0
110,6771,6171,2
8.5,5181,6171,2
32.03,4671,6171,0
41.28,9861,6171,1
134.62,9861,6171,1
188.73,5211,6171,0
11405.74,441,6171,0
37.62,7091,6181,0
190,4471,6181,1
58,7561,6181,0
22,6391,6181,0
1045.82,6991,6181,2
45,101,6181,0
82.68,9101,6181,0
519.58,5041,6181,0
375.59,6101,6181,1
7.76,7281,6181,0
87.4,9861,6181,2
11.9,981,6181,2
25.5,7281,6181,0
9.2,7281,6181,0
173.19,9861,6181,0
36.29,3991,6181,0
278,9161,6181,0
15,8701,6181,0
129.88,4181,6181,0
20.04,5181,6181,0
1988.96,9981,6181,0
74,4271,6181,0
3,7091,6181,0
29.27,5181,6181,0
101.54,9861,6181,1
335.58,4151,6181,0
11.02,1701,6181,0
61.82,101,6181,0
2301.15,9951,6181,0
15.1,101,6181,0
174.99,4961,6181,0
12.91,101,6181,0
18.3,4151,6181,1
25.03,101,6181,0
1191.48,9861,6181,0
10.6,4151,6181,1
33.94,241,6181,2
300.94,4901,6181,1
43.3,4281,6181,0
44.56,3561,6181,0
16.08,4791,6181,0
274.91,5621,6181,1
10.81,9761,6181,0
80.47,3241,6181,0
18.73,101,6181,0
100,9861,6181,0
36.58,101,6181,0
85.78,5561,6181,2
2633.2,4291,6181,0
10,7091,6181,1
22.73,1701,6181,0
199,7481,6181,0
14.95,9861,6181,0
1,7941,6181,1
286.96,9861,6181,0
110.74,5181,6181,2
5,3971,6181,0
75.17,251,6181,1
49.62,3971,6181,0
1.03,3351,6181,0
18.9,9861,6181,0
16.69,1701,6181,2
6.69,7281,6181,0
64.93,4291,6181,0
0.81,5181,6181,0
27,6391,6181,0
129.98,9081,6181,0
90,7561,6181,0
48.01,4271,6181,0
19.31,3971,6181,2
31.87,1701,6181,0
117.45,5181,6181,0
1126.97,3541,6181,0
81.88,3241,6181,1
120,3601,6181,0
52.39,101,6181,0
14.04,3971,6181,2
10,6281,6181,2
16.23,821,6181,0
530,251,6181,2
142.76,101,6181,0
1986.39,4111,6181,0
31.94,1701,6181,2
11.99,6161,6181,0
103.92,4431,6181,0
106,251,6181,2
354.2,2121,6181,0
1001.26,4631,6181,2
31,9861,6181,0
5358.83,9951,6181,2
175.25,101,6181,2
1114.75,4991,6181,2
566.17,4751,6181,0
4060.59,4631,6181,2
15.99,6581,6181,0
3807.8,4901,6181,2
653.8,4281,6181,0
29.97,4131,6181,0
141.01,3001,6181,0
14498.28,1261,6181,2
1152,1011,6181,2
88.04,3971,6181,0
40,3601,6181,2
4.36,7281,6181,0
142.09,3891,6181,0
136.75,6161,6181,2
21.64,4571,6181,0
50.83,251,6181,0
33,6031,6181,0
10.81,9761,6181,0
30.99,3001,6181,2
8.28,1701,6181,0
10,6581,6181,0
104.83,4571,6181,0
10,3971,6181,2
140,3971,6181,0
209.56,6161,6181,0
31.53,6991,6181,0
3,3971,6181,2
5.62,4991,6181,2
67.01,3971,6181,2
20.22,5021,6181,0
41.41,9861,6181,0
77.84,101,6181,0
755.59,4111,6181,0
50,9751,6181,0
23.05,5611,6181,0
10.03,3971,6181,0
13.12,3971,6181,0
236,9861,6181,1
500,7481,6181,1
5.99,3971,6181,0
5.89,3971,6181,0
33,101,6181,2
2,3971,6181,0
11.34,7281,6181,0
3,3971,6181,0
59.35,9861,6181,0
1,3971,6181,0
85.97,101,6181,0
13.3,9071,6181,0
11.7,101,6181,0
7.94,3561,6181,0
388.54,1291,6181,0
15,4571,6181,0
64.51,251,6181,0
80.32,4281,6181,0
28.99,9861,6181,2
20.84,1701,6181,1
19.65,6991,6181,0
44.41,7281,6181,1
295,9861,6181,1
380.55,9071,6181,0
26.93,251,6181,0
41.17,6161,6181,2
54.07,8931,6181,0
774.71,4431,6181,0
74.84,6031,6181,0
1187,9241,6181,0
668,9201,6181,1
90.94,4151,6181,0
41,4271,6181,0
37.97,5181,6181,0
9,3001,6181,0
75,3001,6181,0
42.09,4151,6181,0
5.44,6441,6181,0
58.46,4151,6181,0
17.6,251,6181,0
21.09,5181,6181,0
107.83,3001,6181,0
25.91,101,6181,0
90.68,101,6181,0
22.71,9761,6181,0
479.88,4281,6181,0
202.97,9861,6181,0
223.27,9861,6181,0
4590.88,5981,6181,0
100,3351,6221,0
11.91,101,6221,0
198,6031,6221,0
257.5,5181,6221,0
33.38,101,6221,0
19.98,6991,6221,0
29.99,6141,6221,0
2.99,9761,6221,0
108.1,841,6221,0
20.35,3981,6221,0
75,4571,6221,0
90,9151,6221,0
28.24,4261,6221,0
588.28,4041,6221,0
12.99,5181,6221,0
144.54,6161,6221,0
40,9911,6221,0
72,7561,6221,0
55.43,4261,6221,0
46.4,4271,6221,1
118.63,101,6221,0
106.35,4271,6221,1
129,6031,6221,1
140.26,5211,6221,1
1000,7481,6221,1
209.01,6601,6221,1
50.8,4571,6221,1
17.28,3971,6221,2
43.63,9671,6221,0
10.46,3561,6231,0
75,3431,6231,0
54.63,5161,6231,0
77.7,6121,6231,2
48.65,9861,6231,0
100,9671,6231,0
17.83,5181,6231,0
444.98,3001,6231,0
79.45,1701,6231,0
41.79,5181,6231,1
16.98,9861,6231,2
584.6,7821,6231,0
8.71,7291,6231,1
2780.99,7711,6231,0
81.19,6331,6231,1
35.86,5181,6231,1
42.2,9761,6231,0
79.26,7711,6231,0
48.25,5571,6231,1
30.08,9861,6231,1
107,9061,6231,1
14.8,1701,6231,2
18.98,9861,6231,0
14.7,9861,6231,0
88,101,6231,2
14.08,7561,6231,2
40.74,101,6231,0
12.04,9861,6231,0
64.89,9861,6231,0
18.38,101,6231,1
44.99,9861,6231,0
10.65,6991,6231,2
39,1211,6231,1
43.29,9861,6231,2
34.23,101,6231,0
71.7,5181,6231,0
11.74,1701,6231,2
162.07,101,6231,1
27.05,4571,6231,2
75,3001,6231,0
70,9241,6231,1
5,6131,6231,0
81,101,6231,0
49.8,101,6231,0
71.54,7561,6231,0
185.17,8951,6231,0
10.48,9981,6231,1
26,2271,6231,0
42.21,7561,6231,0
40.61,4571,6231,2
119.59,101,6231,0
5.51,1701,6231,1
1.89,5181,6231,1
3500,6781,6231,0
31.72,9861,6231,1
225.81,4071,6231,0
82.36,6151,6231,0
100,5181,6231,2
15.82,3561,6231,0
12.21,1701,6231,0
7.67,5181,6231,1
25.47,9861,6231,0
366,341,6231,0
3950,6781,6231,0
16.23,2161,6231,0
80.95,5181,6231,0
194.85,4601,6231,0
507,2271,6231,0
3000,6781,6231,0
227.51,9861,6231,0
24,3601,6231,0
20.08,6741,6231,0
35,7221,6231,0
80.88,251,6231,0
10.83,4561,6231,1
97.41,9761,6231,0
19,6031,6231,0
323.67,251,6231,0
8.85,1701,6231,1
35.63,251,6231,2
770.64,5271,6231,0
36.4,101,6231,0
10,7221,6231,0
110.75,3241,6231,0
90,6171,6231,0
309.39,1011,6231,0
220.83,4431,6231,1
10.66,1701,6231,0
62.77,3241,6231,0
5.97,7281,6231,0
9.83,3431,6231,2
6.97,101,6231,0
59.21,3561,6231,0
250,7481,6231,0
120.91,9861,6231,1
4.63,7281,6231,0
14.07,3971,6231,0
5,9861,6231,1
18.95,9861,6231,0
9.99,9761,6231,1
301.3,251,6231,0
2,3971,6231,0
22.89,4181,6231,1
200,9761,6231,0
14.04,9861,6231,1
14.06,5611,6231,0
10,1701,6231,0
350,4571,6231,0
26,7561,6231,1
1.65,1701,6231,2
561.4,3001,6231,1
23.92,101,6231,2
1100,6131,6231,0
105,4141,6231,1
6.48,9761,6231,0
12.19,3971,6231,0
